pasillo,columna,ubicacion
3.0,11.0,E1102F
3.0,11.0,E1102R
3.0,11.0,E1103F
3.0,11.0,E1103R
3.0,11.0,E1104F
3.0,11.0,E1104R
3.0,11.0,E1105F
3.0,11.0,E1105R
3.0,11.0,E1106F
3.0,11.0,E1106R
3.0,12.0,E1201F
3.0,12.0,E1201R
3.0,12.0,E1202F
3.0,12.0,E1202R
3.0,12.0,E1203F
3.0,12.0,E1203R
3.0,12.0,E1204F
3.0,12.0,E1204R
3.0,12.0,E1205F
3.0,12.0,E1205R
3.0,12.0,E1206F
3.0,12.0,E1206R
3.0,13.0,E1301F
3.0,13.0,E1301R
3.0,13.0,E1302F
3.0,13.0,E1302R
3.0,13.0,E1303F
3.0,13.0,E1303R
3.0,13.0,E1304F
3.0,13.0,E1304R
3.0,13.0,E1305F
3.0,13.0,E1305R
3.0,13.0,E1306F
3.0,13.0,E1306R
3.0,14.0,E1401F
3.0,14.0,E1401R
3.0,14.0,E1402F
3.0,14.0,E1402R
3.0,14.0,E1403F
3.0,14.0,E1403R
3.0,14.0,E1404F
3.0,14.0,E1404R
3.0,14.0,E1405F
3.0,14.0,E1405R
3.0,14.0,E1406F
3.0,14.0,E1406R
3.0,15.0,E1501F
3.0,15.0,E1501R
3.0,15.0,E1502F
3.0,15.0,E1502R
3.0,15.0,E1503F
3.0,15.0,E1503R
3.0,15.0,E1504F
3.0,15.0,E1504R
3.0,15.0,E1505F
3.0,15.0,E1505R
3.0,15.0,E1506F
3.0,15.0,E1506R
3.0,16.0,E1604F
3.0,16.0,E1604R
3.0,16.0,E1605F
3.0,16.0,E1605R
3.0,16.0,E1606F
3.0,16.0,E1606R
3.0,17.0,E1704F
3.0,17.0,E1704R
3.0,17.0,E1705F
3.0,17.0,E1705R
3.0,17.0,E1706F
3.0,17.0,E1706R
3.0,18.0,E1801F
3.0,18.0,E1801R
3.0,18.0,E1802F
3.0,18.0,E1802R
3.0,18.0,E1803F
3.0,18.0,E1803R
3.0,18.0,E1804F
3.0,18.0,E1804R
3.0,18.0,E1805F
3.0,18.0,E1805R
3.0,18.0,E1806F
3.0,18.0,E1806R
3.0,19.0,E1905F
3.0,19.0,E1905F
3.0,19.0,E1905F
3.0,19.0,E1905F
3.0,19.0,E1905F
3.0,19.0,E1905F
3.0,19.0,E1905F
3.0,19.0,E1905F
3.0,19.0,E1905F
3.0,19.0,E1905R
3.0,19.0,E1906F
3.0,19.0,E1906R
3.0,20.0,E2001F
3.0,20.0,E2001R
3.0,20.0,E2002F
3.0,20.0,E2002R
3.0,20.0,E2003F
3.0,20.0,E2003R
3.0,20.0,E2004F
3.0,20.0,E2004R
3.0,20.0,E2005F
3.0,20.0,E2005R
3.0,20.0,E2006F
3.0,20.0,E2006R
3.0,21.0,E2101F
3.0,21.0,E2101R
3.0,21.0,E2102F
3.0,21.0,E2102R
3.0,21.0,E2103F
3.0,21.0,E2103R
3.0,21.0,E2104F
3.0,21.0,E2104R
3.0,21.0,E2105F
3.0,21.0,E2105R
3.0,21.0,E2106F
3.0,21.0,E2106R
3.0,22.0,E2201F
3.0,22.0,E2201R
3.0,22.0,E2202F
3.0,22.0,E2202R
3.0,22.0,E2203F
3.0,22.0,E2203R
3.0,22.0,E2204F
3.0,22.0,E2204R
3.0,22.0,E2205F
3.0,22.0,E2205R
3.0,22.0,E2206F
3.0,22.0,E2206R
3.0,23.0,E2301F
3.0,23.0,E2301R
3.0,23.0,E2302F
3.0,23.0,E2302R
3.0,23.0,E2303F
3.0,23.0,E2303R
3.0,23.0,E2304F
3.0,23.0,E2304R
3.0,23.0,E2305F
3.0,23.0,E2305R
3.0,23.0,E2306F
3.0,23.0,E2306R
3.0,24.0,E2401F
3.0,24.0,E2401R
3.0,24.0,E2402F
3.0,24.0,E2402R
3.0,24.0,E2403F
3.0,24.0,E2403R
3.0,24.0,E2404F
3.0,24.0,E2404R
3.0,24.0,E2405F
3.0,24.0,E2405R
3.0,24.0,E2406F
3.0,24.0,E2406R
3.0,25.0,E2501F
3.0,25.0,E2501R
3.0,25.0,E2502F
3.0,25.0,E2502R
3.0,25.0,E2503F
3.0,25.0,E2503R
3.0,25.0,E2504F
3.0,25.0,E2504R
3.0,25.0,E2505F
3.0,25.0,E2505R
3.0,25.0,E2506F
3.0,25.0,E2506R
3.0,26.0,E2601F
3.0,26.0,E2601R
3.0,26.0,E2602F
3.0,26.0,E2602R
3.0,26.0,E2603F
3.0,26.0,E2603R
3.0,26.0,E2604F
3.0,26.0,E2604R
3.0,26.0,E2605F
3.0,26.0,E2605R
3.0,26.0,E2606F
3.0,26.0,E2606R
3.0,27.0,E2701F
3.0,27.0,E2701R
3.0,27.0,E2702F
3.0,27.0,E2702R
3.0,27.0,E2703F
3.0,27.0,E2703R
3.0,27.0,E2704F
3.0,27.0,E2704R
3.0,27.0,E2705F
3.0,27.0,E2705R
3.0,27.0,E2706F
3.0,27.0,E2706R
3.0,28.0,E2801F
3.0,28.0,E2801R
3.0,28.0,E2802F
3.0,28.0,E2802R
3.0,28.0,E2803F
3.0,28.0,E2803R
3.0,28.0,E2804F
3.0,28.0,E2804R
3.0,28.0,E2805F
3.0,28.0,E2805R
3.0,28.0,E2806F
3.0,28.0,E2806R
3.0,29.0,E2901F
3.0,29.0,E2901R
3.0,29.0,E2902F
3.0,29.0,E2902R
3.0,29.0,E2903F
3.0,29.0,E2903R
3.0,29.0,E2904F
3.0,29.0,E2904R
3.0,29.0,E2905F
3.0,29.0,E2905R
3.0,29.0,E2906F
3.0,29.0,E2906R
3.0,30.0,E3001F
3.0,30.0,E3001R
3.0,30.0,E3002F
3.0,30.0,E3002R
3.0,30.0,E3003F
3.0,30.0,E3003R
3.0,30.0,E3004F
3.0,30.0,E3004R
3.0,30.0,E3005F
3.0,30.0,E3005R
3.0,30.0,E3006F
3.0,30.0,E3006R
3.0,31.0,E3101F
3.0,31.0,E3101R
3.0,31.0,E3102F
3.0,31.0,E3102R
3.0,31.0,E3103F
3.0,31.0,E3103R
3.0,31.0,E3104F
3.0,31.0,E3104R
3.0,31.0,E3105F
3.0,31.0,E3105R
3.0,31.0,E3106F
3.0,31.0,E3106R
3.0,1.0,F0101F
3.0,1.0,F0101R
3.0,1.0,F0102F
3.0,1.0,F0102R
3.0,1.0,F0103F
3.0,1.0,F0103R
3.0,1.0,F0104F
3.0,1.0,F0104R
3.0,1.0,F0105F
3.0,1.0,F0105R
3.0,1.0,F0106F
3.0,1.0,F0106R
3.0,2.0,F0201F
3.0,2.0,F0201R
3.0,2.0,F0202F
3.0,2.0,F0202R
3.0,2.0,F0203F
3.0,2.0,F0203R
3.0,2.0,F0204F
3.0,2.0,F0204R
3.0,2.0,F0205F
3.0,2.0,F0205R
3.0,2.0,F0206F
3.0,2.0,F0206R
3.0,3.0,F0301F
3.0,3.0,F0301R
3.0,3.0,F0302F
3.0,3.0,F0302R
3.0,3.0,F0303F
3.0,3.0,F0303R
3.0,3.0,F0304F
3.0,3.0,F0304R
3.0,3.0,F0305F
3.0,3.0,F0305R
3.0,3.0,F0306F
3.0,3.0,F0306R
3.0,4.0,F0401F
3.0,4.0,F0401R
3.0,4.0,F0402F
3.0,4.0,F0402R
3.0,4.0,F0403F
3.0,4.0,F0403R
3.0,4.0,F0404F
3.0,4.0,F0404R
3.0,4.0,F0405F
3.0,4.0,F0405R
3.0,4.0,F0406F
3.0,4.0,F0406R
3.0,5.0,F0501F
3.0,5.0,F0501R
3.0,5.0,F0502F
3.0,5.0,F0502R
3.0,5.0,F0503F
3.0,5.0,F0503R
3.0,5.0,F0504F
3.0,5.0,F0504R
3.0,5.0,F0505F
3.0,5.0,F0505R
3.0,5.0,F0506F
3.0,5.0,F0506R
3.0,6.0,F0601F
3.0,6.0,F0601R
3.0,6.0,F0602F
3.0,6.0,F0602R
3.0,6.0,F0603F
3.0,6.0,F0603R
3.0,6.0,F0604F
3.0,6.0,F0604R
3.0,6.0,F0605F
3.0,6.0,F0605R
3.0,6.0,F0606F
3.0,6.0,F0606R
3.0,7.0,F0701F
3.0,7.0,F0701R
3.0,7.0,F0702F
3.0,7.0,F0702R
3.0,7.0,F0703F
3.0,7.0,F0703R
3.0,7.0,F0704F
3.0,7.0,F0704R
3.0,7.0,F0705F
3.0,7.0,F0705R
3.0,7.0,F0706F
3.0,7.0,F0706R
3.0,8.0,F0801F
3.0,8.0,F0801R
3.0,8.0,F0802F
3.0,8.0,F0802R
3.0,8.0,F0803F
3.0,8.0,F0803R
3.0,8.0,F0804F
3.0,8.0,F0804R
3.0,8.0,F0805F
3.0,8.0,F0805R
3.0,8.0,F0806F
3.0,8.0,F0806R
3.0,9.0,F0901F
3.0,9.0,F0901R
3.0,9.0,F0902F
3.0,9.0,F0902R
3.0,9.0,F0903F
3.0,9.0,F0903R
3.0,9.0,F0904F
3.0,9.0,F0904R
3.0,9.0,F0905F
3.0,9.0,F0905R
3.0,9.0,F0906F
3.0,9.0,F0906R
3.0,10.0,F1001F
3.0,10.0,F1001R
3.0,10.0,F1002F
3.0,10.0,F1002R
3.0,10.0,F1003F
3.0,10.0,F1003R
3.0,10.0,F1004F
3.0,10.0,F1004R
3.0,10.0,F1005F
3.0,10.0,F1005R
3.0,10.0,F1006F
3.0,10.0,F1006R
3.0,11.0,F1101F
3.0,11.0,F1101R
3.0,11.0,F1102F
3.0,11.0,F1102R
3.0,11.0,F1103F
3.0,11.0,F1103R
3.0,11.0,F1104F
3.0,11.0,F1104R
3.0,11.0,F1105F
3.0,11.0,F1105R
3.0,11.0,F1106F
3.0,11.0,F1106R
3.0,12.0,F1201F
3.0,12.0,F1201R
3.0,12.0,F1202F
3.0,12.0,F1202R
3.0,12.0,F1203F
3.0,12.0,F1203R
3.0,12.0,F1204F
3.0,12.0,F1204R
3.0,12.0,F1205F
3.0,12.0,F1205R
3.0,12.0,F1206F
3.0,12.0,F1206R
3.0,13.0,F1301F
3.0,13.0,F1301R
3.0,13.0,F1302F
3.0,13.0,F1302R
3.0,13.0,F1303F
3.0,13.0,F1303R
3.0,13.0,F1304F
3.0,13.0,F1304R
3.0,13.0,F1305F
3.0,13.0,F1305R
3.0,13.0,F1306F
3.0,13.0,F1306R
3.0,14.0,F1401F
3.0,14.0,F1401R
3.0,14.0,F1402F
3.0,14.0,F1402R
3.0,14.0,F1403F
3.0,14.0,F1403R
3.0,14.0,F1404F
3.0,14.0,F1404R
3.0,14.0,F1405F
3.0,14.0,F1405R
3.0,14.0,F1406F
3.0,14.0,F1406R
3.0,15.0,F1504F
3.0,15.0,F1504R
3.0,15.0,F1505F
3.0,15.0,F1505R
3.0,15.0,F1506F
3.0,15.0,F1506R
3.0,16.0,F1604F
3.0,16.0,F1604R
3.0,16.0,F1605F
3.0,16.0,F1605R
3.0,16.0,F1606F
3.0,16.0,F1606R
3.0,17.0,F1701F
3.0,17.0,F1701R
3.0,17.0,F1702F
3.0,17.0,F1702R
3.0,17.0,F1703F
3.0,17.0,F1703R
3.0,17.0,F1704F
3.0,17.0,F1704R
3.0,17.0,F1705F
3.0,17.0,F1705R
3.0,17.0,F1706F
3.0,17.0,F1706R
3.0,18.0,F1801F
3.0,18.0,F1801R
3.0,18.0,F1802F
3.0,18.0,F1802R
3.0,18.0,F1803F
3.0,18.0,F1803R
3.0,18.0,F1804F
3.0,18.0,F1804R
3.0,18.0,F1805F
3.0,18.0,F1805R
3.0,18.0,F1806F
3.0,18.0,F1806R
3.0,19.0,F1901F
3.0,19.0,F1901R
3.0,19.0,F1902F
3.0,19.0,F1902R
3.0,19.0,F1903F
3.0,19.0,F1903R
3.0,19.0,F1904F
3.0,19.0,F1904R
3.0,19.0,F1905F
3.0,19.0,F1905R
3.0,19.0,F1906F
3.0,19.0,F1906R
3.0,20.0,F2001F
3.0,20.0,F2001R
3.0,20.0,F2002F
3.0,20.0,F2002R
3.0,20.0,F2003F
3.0,20.0,F2003R
3.0,20.0,F2004F
3.0,20.0,F2004R
3.0,20.0,F2005F
3.0,20.0,F2005R
3.0,20.0,F2006F
3.0,20.0,F2006R
3.0,21.0,F2101F
3.0,21.0,F2101R
3.0,21.0,F2102F
3.0,21.0,F2102R
3.0,21.0,F2103F
3.0,21.0,F2103R
3.0,21.0,F2104F
3.0,21.0,F2104R
3.0,21.0,F2105F
3.0,21.0,F2105R
3.0,21.0,F2106F
3.0,21.0,F2106R
3.0,22.0,F2201F
3.0,22.0,F2201R
3.0,22.0,F2202F
3.0,22.0,F2202R
3.0,22.0,F2203F
3.0,22.0,F2203R
3.0,22.0,F2204F
3.0,22.0,F2204R
3.0,22.0,F2205F
3.0,22.0,F2205R
3.0,22.0,F2206F
3.0,22.0,F2206R
3.0,23.0,F2301F
3.0,23.0,F2301R
3.0,23.0,F2302F
3.0,23.0,F2302R
3.0,23.0,F2303F
3.0,23.0,F2303R
3.0,23.0,F2304F
3.0,23.0,F2304R
3.0,23.0,F2305F
3.0,23.0,F2305R
3.0,23.0,F2306F
3.0,23.0,F2306R
3.0,24.0,F2401F
3.0,24.0,F2401R
3.0,24.0,F2402F
3.0,24.0,F2402R
3.0,24.0,F2403F
3.0,24.0,F2403R
3.0,24.0,F2404F
3.0,24.0,F2404R
3.0,24.0,F2405F
3.0,24.0,F2405R
3.0,24.0,F2406F
3.0,24.0,F2406R
3.0,25.0,F2501F
3.0,25.0,F2501R
3.0,25.0,F2502F
3.0,25.0,F2502R
3.0,25.0,F2503F
3.0,25.0,F2503R
3.0,25.0,F2504F
3.0,25.0,F2504R
3.0,25.0,F2505F
3.0,25.0,F2505R
3.0,25.0,F2506F
3.0,25.0,F2506R
3.0,26.0,F2601F
3.0,26.0,F2601R
3.0,26.0,F2602F
3.0,26.0,F2602R
3.0,26.0,F2603F
3.0,26.0,F2603R
3.0,26.0,F2604F
3.0,26.0,F2604R
3.0,26.0,F2605F
3.0,26.0,F2605R
3.0,26.0,F2606F
3.0,26.0,F2606R
3.0,27.0,F2701F
3.0,27.0,F2701R
3.0,27.0,F2702F
3.0,27.0,F2702R
3.0,27.0,F2703F
3.0,27.0,F2703R
3.0,27.0,F2704F
3.0,27.0,F2704R
3.0,27.0,F2705F
3.0,27.0,F2705R
3.0,27.0,F2706F
3.0,27.0,F2706R
3.0,28.0,F2801F
3.0,28.0,F2801R
3.0,28.0,F2802F
3.0,28.0,F2802R
3.0,28.0,F2803F
3.0,28.0,F2803R
3.0,28.0,F2804F
3.0,28.0,F2804R
3.0,28.0,F2805F
3.0,28.0,F2805R
3.0,28.0,F2806F
3.0,28.0,F2806R
3.0,29.0,F2901F
3.0,29.0,F2901R
3.0,29.0,F2902F
3.0,29.0,F2902R
3.0,29.0,F2903F
3.0,29.0,F2903F
3.0,29.0,F2904F
3.0,29.0,F2904R
3.0,29.0,F2905F
3.0,29.0,F2905R
3.0,29.0,F2906F
3.0,29.0,F2906R
3.0,30.0,F3001F
3.0,30.0,F3001R
3.0,30.0,F3002F
3.0,30.0,F3002R
3.0,30.0,F3003F
3.0,30.0,F3003R
3.0,30.0,F3004F
3.0,30.0,F3004R
3.0,30.0,F3005F
3.0,30.0,F3005R
3.0,30.0,F3006F
3.0,30.0,F3006R
3.0,31.0,F3101F
3.0,31.0,F3101R
3.0,31.0,F3102F
3.0,31.0,F3102R
3.0,31.0,F3103F
3.0,31.0,F3103R
3.0,31.0,F3104F
3.0,31.0,F3104R
3.0,31.0,F3105F
3.0,31.0,F3105R
3.0,31.0,F3106F
3.0,31.0,F3106R
3.0,32.0,F3201F
3.0,32.0,F3201R
3.0,32.0,F3202F
3.0,32.0,F3202R
3.0,32.0,F3203F
3.0,32.0,F3203R
3.0,32.0,F3204F
3.0,32.0,F3204R
3.0,32.0,F3205F
3.0,32.0,F3205R
3.0,32.0,F3206F
3.0,32.0,F3206R
4.0,1.0,G0101F
4.0,1.0,G0101R
4.0,1.0,G0102F
4.0,1.0,G0102R
4.0,1.0,G0103F
4.0,1.0,G0103R
4.0,1.0,G0104F
4.0,1.0,G0104R
4.0,1.0,G0105F
4.0,1.0,G0105R
4.0,1.0,G0106F
4.0,1.0,G0106R
4.0,2.0,G0201F
4.0,2.0,G0201R
4.0,2.0,G0202F
4.0,2.0,G0202R
4.0,2.0,G0203F
4.0,2.0,G0203R
4.0,2.0,G0204F
4.0,2.0,G0204R
4.0,2.0,G0205F
4.0,2.0,G0205R
4.0,2.0,G0206F
4.0,2.0,G0206R
4.0,3.0,G0301F
4.0,3.0,G0301R
4.0,3.0,G0302F
4.0,3.0,G0302R
4.0,3.0,G0303F
4.0,3.0,G0303R
4.0,3.0,G0304F
4.0,3.0,G0304R
4.0,3.0,G0305F
4.0,3.0,G0305R
4.0,3.0,G0306F
4.0,3.0,G0306R
4.0,4.0,G0401F
4.0,4.0,G0401R
4.0,4.0,G0402F
4.0,4.0,G0402R
4.0,4.0,G0403F
4.0,4.0,G0403R
4.0,4.0,G0404F
4.0,4.0,G0404R
4.0,4.0,G0405F
4.0,4.0,G0405R
4.0,4.0,G0406F
4.0,4.0,G0406R
4.0,5.0,G0501F
4.0,5.0,G0501R
4.0,5.0,G0502F
4.0,5.0,G0502R
4.0,5.0,G0503F
4.0,5.0,G0503R
4.0,5.0,G0504F
4.0,5.0,G0504R
4.0,5.0,G0505F
4.0,5.0,G0505R
4.0,5.0,G0506F
4.0,5.0,G0506R
4.0,6.0,G0601F
4.0,6.0,G0601R
4.0,6.0,G0602F
4.0,6.0,G0602R
4.0,6.0,G0603F
4.0,6.0,G0603R
4.0,6.0,G0604F
4.0,6.0,G0604R
4.0,6.0,G0605F
4.0,6.0,G0605R
4.0,6.0,G0606F
4.0,6.0,G0606R
4.0,7.0,G0701F
4.0,7.0,G0701R
4.0,7.0,G0702F
4.0,7.0,G0702R
4.0,7.0,G0703F
4.0,7.0,G0703R
4.0,7.0,G0704F
4.0,7.0,G0704R
4.0,7.0,G0705F
4.0,7.0,G0705R
4.0,7.0,G0706F
4.0,7.0,G0706R
4.0,8.0,G0801F
4.0,8.0,G0801R
4.0,8.0,G0802F
4.0,8.0,G0802R
4.0,8.0,G0803F
4.0,8.0,G0803R
4.0,8.0,G0804F
4.0,8.0,G0804R
4.0,8.0,G0805F
4.0,8.0,G0805R
4.0,8.0,G0806F
4.0,8.0,G0806R
4.0,9.0,G0901F
4.0,9.0,G0901R
4.0,9.0,G0902F
4.0,9.0,G0902R
4.0,9.0,G0903F
4.0,9.0,G0903R
4.0,9.0,G0904F
4.0,9.0,G0904R
4.0,9.0,G0905F
4.0,9.0,G0905R
4.0,9.0,G0906F
4.0,9.0,G0906R
4.0,10.0,G1001F
4.0,10.0,G1001R
4.0,10.0,G1002F
4.0,10.0,G1002R
4.0,10.0,G1003F
4.0,10.0,G1003R
4.0,10.0,G1004F
4.0,10.0,G1004R
4.0,10.0,G1005F
4.0,10.0,G1005R
4.0,10.0,G1006F
4.0,10.0,G1006R
4.0,11.0,G1101F
4.0,11.0,G1101R
4.0,11.0,G1102F
4.0,11.0,G1102R
4.0,11.0,G1103F
4.0,11.0,G1103R
4.0,11.0,G1104F
4.0,11.0,G1104R
4.0,11.0,G1105F
4.0,11.0,G1105R
4.0,11.0,G1106F
4.0,11.0,G1106R
4.0,12.0,G1201F
4.0,12.0,G1201R
4.0,12.0,G1202F
4.0,12.0,G1202R
4.0,12.0,G1203F
4.0,12.0,G1203R
4.0,12.0,G1204F
4.0,12.0,G1204R
4.0,12.0,G1205F
4.0,12.0,G1205R
4.0,12.0,G1206F
4.0,12.0,G1206R
4.0,13.0,G1301F
4.0,13.0,G1301R
4.0,13.0,G1302F
4.0,13.0,G1302R
4.0,13.0,G1303F
4.0,13.0,G1303R
4.0,13.0,G1304F
4.0,13.0,G1304R
4.0,13.0,G1305F
4.0,13.0,G1305R
4.0,13.0,G1306F
4.0,13.0,G1306R
4.0,14.0,G1401F
4.0,14.0,G1401R
4.0,14.0,G1402F
4.0,14.0,G1402R
4.0,14.0,G1403F
4.0,14.0,G1403R
4.0,14.0,G1404F
4.0,14.0,G1404R
4.0,14.0,G1405F
4.0,14.0,G1405R
4.0,14.0,G1406F
4.0,14.0,G1406R
4.0,15.0,G1501F
4.0,15.0,G1501R
4.0,15.0,G1502F
4.0,15.0,G1502R
4.0,15.0,G1503F
4.0,15.0,G1503R
4.0,15.0,G1504F
4.0,15.0,G1504R
4.0,15.0,G1505F
4.0,15.0,G1505R
4.0,15.0,G1506F
4.0,15.0,G1506R
4.0,16.0,G1601F
4.0,16.0,G1601R
4.0,16.0,G1602F
4.0,16.0,G1602R
4.0,16.0,G1603F
4.0,16.0,G1603R
4.0,16.0,G1604F
4.0,16.0,G1604R
4.0,16.0,G1605F
4.0,16.0,G1605R
4.0,16.0,G1606F
4.0,16.0,G1606R
4.0,17.0,G1704F
4.0,17.0,G1704R
4.0,17.0,G1705F
4.0,17.0,G1705R
4.0,17.0,G1706F
4.0,17.0,G1706R
4.0,18.0,G1804F
4.0,18.0,G1804R
4.0,18.0,G1805F
4.0,18.0,G1805R
4.0,18.0,G1806F
4.0,18.0,G1806R
4.0,19.0,G1901F
4.0,19.0,G1901R
4.0,19.0,G1902F
4.0,19.0,G1902R
4.0,19.0,G1903F
4.0,19.0,G1903R
4.0,19.0,G1904F
4.0,19.0,G1904R
4.0,19.0,G1905F
4.0,19.0,G1905R
4.0,19.0,G1906F
4.0,19.0,G1906R
4.0,20.0,G2001F
4.0,20.0,G2001R
4.0,20.0,G2002F
4.0,20.0,G2002R
4.0,20.0,G2003F
4.0,20.0,G2003R
4.0,20.0,G2004F
4.0,20.0,G2004R
4.0,20.0,G2005F
4.0,20.0,G2005R
4.0,20.0,G2006F
4.0,20.0,G2006R
4.0,21.0,G2101F
4.0,21.0,G2101R
4.0,21.0,G2102F
4.0,21.0,G2102R
4.0,21.0,G2103F
4.0,21.0,G2103R
4.0,21.0,G2104F
4.0,21.0,G2104R
4.0,21.0,G2105F
4.0,21.0,G2105R
4.0,21.0,G2106F
4.0,21.0,G2106R
4.0,22.0,G2201F
4.0,22.0,G2201R
4.0,22.0,G2202F
4.0,22.0,G2202R
4.0,22.0,G2203F
4.0,22.0,G2203R
4.0,22.0,G2204F
4.0,22.0,G2204R
4.0,22.0,G2205F
4.0,22.0,G2205R
4.0,22.0,G2206F
4.0,22.0,G2206R
4.0,23.0,G2301F
4.0,23.0,G2301R
4.0,23.0,G2302F
4.0,23.0,G2302R
4.0,23.0,G2303F
4.0,23.0,G2303R
4.0,23.0,G2304F
4.0,23.0,G2304R
4.0,23.0,G2305F
4.0,23.0,G2305R
4.0,23.0,G2306F
4.0,23.0,G2306R
4.0,24.0,G2401F
4.0,24.0,G2401R
4.0,24.0,G2402F
4.0,24.0,G2402R
4.0,24.0,G2403F
4.0,24.0,G2403R
4.0,24.0,G2404F
4.0,24.0,G2404R
4.0,24.0,G2405F
4.0,24.0,G2405R
4.0,24.0,G2406F
4.0,24.0,G2406R
4.0,25.0,G2501F
4.0,25.0,G2501R
4.0,25.0,G2502F
4.0,25.0,G2502R
4.0,25.0,G2503F
4.0,25.0,G2503R
4.0,25.0,G2504F
4.0,25.0,G2504R
4.0,25.0,G2505F
4.0,25.0,G2505R
4.0,25.0,G2506F
4.0,25.0,G2506R
4.0,26.0,G2601F
4.0,26.0,G2601R
4.0,26.0,G2602F
4.0,26.0,G2602R
4.0,26.0,G2603F
4.0,26.0,G2603R
4.0,26.0,G2604F
4.0,26.0,G2604R
4.0,26.0,G2605F
4.0,26.0,G2605R
4.0,26.0,G2606F
4.0,26.0,G2606R
4.0,27.0,G2701F
4.0,27.0,G2701R
4.0,27.0,G2702F
4.0,27.0,G2702R
4.0,27.0,G2703F
4.0,27.0,G2703R
4.0,27.0,G2704F
4.0,27.0,G2704R
4.0,27.0,G2705F
4.0,27.0,G2705R
4.0,27.0,G2706F
4.0,27.0,G2706R
4.0,28.0,G2801F
4.0,28.0,G2801R
4.0,28.0,G2802F
4.0,28.0,G2802R
4.0,28.0,G2803F
4.0,28.0,G2803R
4.0,28.0,G2804F
4.0,28.0,G2804R
4.0,28.0,G2805F
4.0,28.0,G2805R
4.0,28.0,G2806F
4.0,28.0,G2806R
4.0,29.0,G2901F
4.0,29.0,G2901R
4.0,29.0,G2902F
4.0,29.0,G2902R
4.0,29.0,G2903F
4.0,29.0,G2903R
4.0,29.0,G2904F
4.0,29.0,G2904R
4.0,29.0,G2905F
4.0,29.0,G2905R
4.0,29.0,G2906F
4.0,29.0,G2906R
4.0,30.0,G3001F
4.0,30.0,G3001R
4.0,30.0,G3002F
4.0,30.0,G3002R
4.0,30.0,G3003F
4.0,30.0,G3003R
4.0,30.0,G3004F
4.0,30.0,G3004R
4.0,30.0,G3005F
4.0,30.0,G3005R
4.0,30.0,G3006F
4.0,30.0,G3006R
4.0,31.0,G3101F
4.0,31.0,G3101R
4.0,31.0,G3102F
4.0,31.0,G3102R
4.0,31.0,G3103F
4.0,31.0,G3103R
4.0,31.0,G3104F
4.0,31.0,G3104R
4.0,31.0,G3105F
4.0,31.0,G3105R
4.0,31.0,G3106F
4.0,31.0,G3106R
4.0,32.0,G3201F
4.0,32.0,G3201R
4.0,32.0,G3202F
4.0,32.0,G3202R
4.0,32.0,G3203F
4.0,32.0,G3203R
4.0,32.0,G3204F
4.0,32.0,G3204R
4.0,32.0,G3205F
4.0,32.0,G3205R
4.0,32.0,G3206F
4.0,32.0,G3206R
4.0,1.0,H0101F
4.0,1.0,H0101R
4.0,1.0,H0102F
4.0,1.0,H0102R
4.0,1.0,H0103F
4.0,1.0,H0103R
4.0,1.0,H0104F
4.0,1.0,H0104R
4.0,1.0,H0105F
4.0,1.0,H0105R
4.0,1.0,H0106F
4.0,1.0,H0106R
4.0,2.0,H0201F
4.0,2.0,H0201R
4.0,2.0,H0202F
4.0,2.0,H0202R
4.0,2.0,H0203F
4.0,2.0,H0203R
4.0,2.0,H0204F
4.0,2.0,H0204R
4.0,2.0,H0205F
4.0,2.0,H0205R
4.0,2.0,H0206F
4.0,2.0,H0206R
4.0,3.0,H0301F
4.0,3.0,H0301R
4.0,3.0,H0302F
4.0,3.0,H0302R
4.0,3.0,H0303F
4.0,3.0,H0303R
4.0,3.0,H0304F
4.0,3.0,H0304R
4.0,3.0,H0305F
4.0,3.0,H0305R
4.0,3.0,H0306F
4.0,3.0,H0306R
4.0,4.0,H0401F
4.0,4.0,H0401R
4.0,4.0,H0402F
4.0,4.0,H0402R
4.0,4.0,H0403F
4.0,4.0,H0403R
4.0,4.0,H0404F
4.0,4.0,H0404R
4.0,4.0,H0405F
4.0,4.0,H0405R
4.0,4.0,H0406F
4.0,4.0,H0406R
4.0,5.0,H0501F
4.0,5.0,H0501R
4.0,5.0,H0502F
4.0,5.0,H0502R
4.0,5.0,H0503F
4.0,5.0,H0503R
4.0,5.0,H0504F
4.0,5.0,H0504R
4.0,5.0,H0505F
4.0,5.0,H0505R
4.0,5.0,H0506F
4.0,5.0,H0506R
4.0,6.0,H0601F
4.0,6.0,H0601R
4.0,6.0,H0602F
4.0,6.0,H0602R
4.0,6.0,H0603F
4.0,6.0,H0603R
4.0,6.0,H0604F
4.0,6.0,H0604R
4.0,6.0,H0605F
4.0,6.0,H0605R
4.0,6.0,H0606F
4.0,6.0,H0606R
4.0,7.0,H0701F
4.0,7.0,H0701R
4.0,7.0,H0702F
4.0,7.0,H0702R
4.0,7.0,H0703F
4.0,7.0,H0703R
4.0,7.0,H0704F
4.0,7.0,H0704R
4.0,7.0,H0705F
4.0,7.0,H0705R
4.0,7.0,H0706F
4.0,7.0,H0706R
4.0,8.0,H0801F
4.0,8.0,H0801R
4.0,8.0,H0802F
4.0,8.0,H0802R
4.0,8.0,H0803F
4.0,8.0,H0803R
4.0,8.0,H0804F
4.0,8.0,H0804R
4.0,8.0,H0805F
